sistema;codigo;reservatorio;res_latitude;res_longitude;municipio;codigo_municipio_ibge;estado_nome;estado_sigla;rio;sub_bacia;bacia
nordeste_semiarido;12147;CURRAIS NOVOS;-6,26898700000000;-36,5264090000000;CURRAIS NOVOS;2403103;Rio Grande do Norte;RN;RIO TOTORÓ;PIRANHAS/ASSU;PIRANHAS/ASSU
nordeste_semiarido;12148;CURRAL VELHO;-5,08371600000000;-38,3050350000000;MORADA NOVA;2308708;Ceará;CE;RIACHO CURRAL VELHO;BANABUIÚ;BANABUIÚ
nordeste_semiarido;12149;CURSAÍ;-7,87774600000000;-35,1750190000000;PAUDALHO;2610608;Pernambuco;PE;RIO CURSAÍ;CAPIBARIBE;CAPIBARIBE
nordeste_semiarido;12150;DELMIRO GOUVEIA (SINIMBU);-9,38028000000000;-37,9893030000000;DELMIRO GOUVÉIA;2702405;Alagoas;AL;RIO SINUMBU;SÃO FRANCISCO;SÃO FRANCISCO
nordeste_semiarido;12151;DESTERRO;-4,05895100000000;-39,1151260000000;CARIDADE;2303006;Ceará;CE;RIACHO DO MEL;CURU;CURU
nordeste_semiarido;12152;DIAMANTE;-3,59894400000000;-40,8640790000000;COREAÚ;2304004;Ceará;CE;RIACHO BOUQUEIRÃO;COREAÚ;COREAÚ
nordeste_semiarido;12153;DO CORONEL;-6,70328200000000;-39,9528730000000;ANTONINA DO NORTE;2300804;Ceará;CE;RIACHO LAJES;ALTO JAGUARIBE;ALTO JAGUARIBE
nordeste_semiarido;12154;DOIS RIACHOS;-9,41702000000000;-37,0973010000000;DOIS RIACHOS;2702504;Alagoas;AL;SEM RIO - DOIS RIACHOS;S.FCO./IPANEMA;S.FCO./IPANEMA
nordeste_semiarido;12155;DOURADO;-6,24721000000000;-36,5090450000000;CURRAIS NOVOS;2403103;Rio Grande do Norte;RN;RIO CURRAIS NOVOS;PIRANHAS/ASSU;PIRANHAS/ASSU
nordeste_semiarido;12156;DUAS ESTRADAS;-6,70840000000000;-35,4139110000000;DUAS ESTRADAS;2505808;Paraíba;PB;RIO CAMARATUBA;CAMARATUBA;CAMARATUBA
nordeste_semiarido;12157;DUAS SERRAS;-8,22984300000000;-36,7195560000000;POÇÃO;2611200;Pernambuco;PE;RIO DUAS SERRAS;IPOJUCA;IPOJUCA
nordeste_semiarido;12158;DUAS UNAS;-8,09208400000000;-35,0389670000000;JABOATÃO;2607901;Pernambuco;PE;RIO DUAS UNAS;GL-2;GL-2
nordeste_semiarido;12159;EDSON QUEIROZ;-4,21513200000000;-40,0667380000000;SANTA QUITÉRIA;2312205;Ceará;CE;RIO GROAÍRAS;ACARAÚ;ACARAÚ
nordeste_semiarido;12160;EMA;-5,77906400000000;-38,3465530000000;IRACEMA;2306009;Ceará;CE;RIACHO BONSUCESSO;MÉDIO JAGUARIBE;MÉDIO JAGUARIBE
nordeste_semiarido;12161;EMAS;-7,07566900000000;-37,7345060000000;EMAS;2505907;Paraíba;PB;RIACHO CAMPO GRANDE;PIANCÓ;PIANCÓ
nordeste_semiarido;12162;EMÍDIO;-7,09215300000000;-35,9246650000000;MONTADAS;2509503;Paraíba;PB;SEM RIO - EMÍDIO;MAMANGUAPE;MAMANGUAPE
nordeste_semiarido;12163;ENCANTO;-6,12312800000000;-38,3170840000000;ENCANTO;2403301;Rio Grande do Norte;RN;RIACHO ENCANTO;APODI/MOSSORÓ;APODI/MOSSORÓ
nordeste_semiarido;12164;ENG. ARMANDO RIBEIRO GONÇALVES;-5,66942500000000;-36,8854840000000;AÇU;2400208;Rio Grande do Norte;RN;RIO PIRANHAS;ALTO PIRANHAS;ALTO PIRANHAS
nordeste_semiarido;12165;ENGENHEIRO ARCOVERDE;-6,90818900000000;-37,5888280000000;CONDADO;2504504;Paraíba;PB;RIO TAMBORIL;MÉDIO PIRANHAS;MÉDIO PIRANHAS
nordeste_semiarido;12166;ENGENHEIRO ÁVIDOS;-6,98634600000000;-38,4537430000000;CAJAZEIRAS;2503704;Paraíba;PB;RIO MOXOTÓ;ALTO PIRANHAS;ALTO PIRANHAS
nordeste_semiarido;12167;ENGENHEIRO CAMACHO (TAMBORIL II);-7,89668000000000;-40,1494950000000;OURICURI;2609907;Pernambuco;PE;RIO TABOCAS;BRÍGIDA;BRÍGIDA
nordeste_semiarido;12168;ENGENHEIRO FRANCISCO SABOIA;-8,50876400000000;-37,7052320000000;IBIMIRIM;2606606;Pernambuco;PE;RIO BITURI;MOXOTÓ;MOXOTÓ
nordeste_semiarido;12169;ENGENHEIRO GERCINO PONTES (TABOCAS);-8,02406500000000;-36,1411750000000;CARUARU;2604106;Pernambuco;PE;RIO TIMBAÚBA;CAPIBARIBE;CAPIBARIBE
nordeste_semiarido;12170;ENGENHEIRO SEVERINO GUERRA (BITURY);-8,31082600000000;-36,4254850000000;BELO JARDIM;2601706;Pernambuco;PE;RIO PIRANHAS;ALTO PIRANHAS;ALTO PIRANHAS
nordeste_semiarido;12171;ENTREMONTES;-8,22953400000000;-39,8961790000000;PARNAMIRIM;2610400;Pernambuco;PE;RIO SÃO PEDRO;BRÍGIDA;BRÍGIDA
nordeste_semiarido;12172;EPITÁCIO PESSOA;-7,48732400000000;-36,1395610000000;BOQUEIRÃO;2502508;Paraíba;PB;RIO PARAÍBA;ALTO PARAÍBA;ALTO PARAÍBA
nordeste_semiarido;12173;ESCONDIDO;-6,19268500000000;-37,5428900000000;BELÉM DO BREJO DA CRUZ;2502003;Paraíba;PB;RIACHO DOS PORCOS;MÉDIO PIRANHAS;MÉDIO PIRANHAS
nordeste_semiarido;12174;ESGUICHO;-6,73274700000000;-36,9545610000000;OURO BRANCO;2408508;Rio Grande do Norte;RN;RIO QUIPAUÁ;PIRANHAS/ASSU;PIRANHAS/ASSU
nordeste_semiarido;12175;ESTREITO;-7,36047600000000;-40,9418780000000;PADRE MARCOS;2207207;Piauí;PI;RIO VERDE PEQUENO;CANINDÉ;CANINDÉ
nordeste_semiarido;12176;ESTREITO;-14,82817900000000;-42,8083300000000;URANDI;2932606;Bahia;BA;RIO CURIMATÁ;GURGUEIA;GURGUEIA
nordeste_semiarido;12177;FAÉ;-6,15999300000000;-39,2191170000000;QUIXELÔ;2311355;Ceará;CE;RIACHO FAÉ;ALTO JAGUARIBE;ALTO JAGUARIBE
nordeste_semiarido;12178;FARIAS DE SOUSA;-4,76682700000000;-40,5836500000000;NOVA RUSSAS;2309300;Ceará;CE;RIACHO CURTUME;ACARAÚ;ACARAÚ
nordeste_semiarido;12179;FARINHA;-7,07827800000000;-37,2451640000000;PATOS;2510808;Paraíba;PB;RIO DA FARINHA;ESPINHARAS;ESPINHARAS
nordeste_semiarido;12180;FATIMA;-7,01563800000000;-41,5561100000000;PICOS;2208007;Piauí;PI;RIO MACACOS;CANINDÉ;CANINDÉ
nordeste_semiarido;12181;FAVELAS;-5,98323700000000;-40,1236540000000;TAUÁ;2313302;Ceará;CE;RIACHO FAVELAS;ALTO JAGUARIBE;ALTO JAGUARIBE
nordeste_semiarido;12182;FELISMINA DE QUEIROZ;-6,85489200000000;-36,4081350000000;SERIDÓ;2515401;Paraíba;PB;RIO SERIDÓ;PIRANHAS/ASSU;PIRANHAS/ASSU
nordeste_semiarido;12183;FLECHAS;-6,30416400000000;-38,2497320000000;JOSÉ DA PENHA;2406007;Rio Grande do Norte;RN;RIACHO FLECHAS;APODI/MOSSORÓ;APODI/MOSSORÓ
nordeste_semiarido;12184;FLOR DO CAMPO;-5,57104700000000;-40,6740100000000;NOVO ORIENTE;2309409;Ceará;CE;RIO POTI;PARNAÍBA;PARNAÍBA
nordeste_semiarido;12185;FLORES;-5,06461700000000;-44,6645310000000;JOSELÂNDIA;2105609;Maranhão;MA;SEM RIO - FLORES;GRAJAÚ/MEARIM;GRAJAÚ/MEARIM
nordeste_semiarido;12186;FOGAREIRO;-5,16612800000000;-39,4904710000000;QUIXERAMOBIM;2311405;Ceará;CE;RIO QUIXERAMOBIM;BANABUIÚ;BANABUIÚ
nordeste_semiarido;12187;FORQUILHA;-3,79822300000000;-40,2560400000000;FORQUILHA;2304350;Ceará;CE;RIACHO OFICINA;ACARAÚ;ACARAÚ
nordeste_semiarido;12188;FORQUILHA II;-5,76465400000000;-40,1619040000000;TAUÁ;2313302;Ceará;CE;RIO CARRAPATEIRAS;ALTO JAGUARIBE;ALTO JAGUARIBE
nordeste_semiarido;12189;FRANÇA;-11,56038200000000;-40,6024180000000;PIRITIBA/MIGUEL CALMON;NA;Bahia;BA;RIO JACUÍPE;PARAGUAÇU;PARAGUAÇU
nordeste_semiarido;12190;FRIOS;-3,69027400000000;-39,2960030000000;UMIRIM;2313757;Ceará;CE;RIO FRIOS;CURU;CURU
nordeste_semiarido;12191;FRUTUOSO II;-7,11649100000000;-38,1912330000000;AGUIAR;2500205;Paraíba;PB;RIACHO DA LAJE;PIANCÓ;PIANCÓ
nordeste_semiarido;12192;FUNIL;-14,22898200000000;-39,4630500000000;UBAITABA;2932200;Bahia;BA;RIO DE CONTAS;CONTAS;CONTAS
nordeste_semiarido;12193;GAMELA;-6,57461000000000;-38,6086490000000;TRIUNFO;2516805;Paraíba;PB;RIACHO CAMBITO;PEIXE;PEIXE
nordeste_semiarido;12194;GANGORRA;-3,16971600000000;-40,8622440000000;GRANJA;2304707;Ceará;CE;RIACHO GANGORRA;COREAÚ;COREAÚ
nordeste_semiarido;12195;GAVIÃO;-3,90621000000000;-38,5558720000000;PACATUBA;2309706;Ceará;CE;RIO COCÓ;METROPOLITANA;METROPOLITANA
nordeste_semiarido;12196;GAVIÃO;-7,35774500000000;-35,7392320000000;FAGUNDES;2506103;Paraíba;PB;RIACHO QUATI;MÉDIO PARAÍBA;MÉDIO PARAÍBA
nordeste_semiarido;12197;GENERAL SAMPAIO;-4,06240500000000;-39,4543510000000;GENERAL SAMPAIO;2304608;Ceará;CE;RIO CURU;CURU;CURU
nordeste_semiarido;12198;GERARDO ATIMBONE;-3,83494300000000;-39,9888260000000;SOBRAL;2312908;Ceará;CE;SEM RIO - GERARDO ATIMBONE;LITORAL;LITORAL
nordeste_semiarido;12199;GLÓRIA;-7,54004600000000;-37,7893270000000;JURU;2508000;Paraíba;PB;RIACHO DA GLÓRIA;PIANCÓ;PIANCÓ
nordeste_semiarido;12200;GLÓRIA;-10,23663600000000;-37,4049210000000;N. S. DA GLÓRIA;2804508;Sergipe;SE;RIACHO PAU DO CEDRO;SERGIPE;SERGIPE
nordeste_semiarido;12201;GOITÁ;-7,96956900000000;-35,1156810000000;GLÓRIA DO GOITA;2606101;Pernambuco;PE;RIO GOITÁ;CAPIBARIBE;CAPIBARIBE
nordeste_semiarido;12202;GOMES;-7,48089400000000;-38,7303790000000;MAURITI;2308104;Ceará;CE;RIACHO GOMES;SALGADO;SALGADO
nordeste_semiarido;12203;GRAMAME-MAMUABA;-7,29255300000000;-34,9596420000000;CONDE;2504603;Paraíba;PB;RIO GRAMAME/MAMUABA;GRAMAME-MAMUABA;GRAMAME-MAMUABA
nordeste_semiarido;12204;GRAVATÁ;-8,99510400000000;-37,6833090000000;MATA GRANDE;2705002;Alagoas;AL;RIACHO GRAVATÁ;CURU;CURU
nordeste_semiarido;12205;GUARAREMA;-7,48953400000000;-35,1652670000000;ALIANÇA;2600708;Pernambuco;PE;RIACHO;PAJEÚ;PAJEÚ
nordeste_semiarido;12206;GURJÃO;-7,24800300000000;-36,4955550000000;GURJÃO;2506509;Paraíba;PB;RIACHO DAS COBRAS;UNA;UNA
nordeste_semiarido;12207;GURJÃO;-8,64250000000000;-36,5808000000000;CAPOEIRAS;2603801;Pernambuco;PE;RIO UNA;TAPEROÁ;TAPEROÁ
nordeste_semiarido;12208;INGAZEIRA;-8,61228900000000;-36,9123190000000;VENTUROSA;2616001;Pernambuco;PE;RIO IPANEMA;IPANEMA;IPANEMA
nordeste_semiarido;12209;INGAZEIRAS;-8,13824100000000;-41,1634590000000;PAULISTANA;2207801;Piauí;PI;RIO CANINDÉ;CANINDÉ;CANINDÉ
nordeste_semiarido;12210;INHARÉ;-6,19471500000000;-36,0197860000000;SANTA CRUZ;2411205;Rio Grande do Norte;RN;RIO INHARÉ;TRAIRI;TRAIRI
nordeste_semiarido;12211;INHUMAS;-8,99011600000000;-36,3826060000000;PALMEIRINA;2610103;Pernambuco;PE;RIO INHUMAS;MUNDAÚ;MUNDAÚ
nordeste_semiarido;12212;IPANEMINHA;-8,36730600000000;-36,8576190000000;PESQUEIRA;2610905;Pernambuco;PE;RIO IPANEMA;IPANEMA;IPANEMA
nordeste_semiarido;12213;IPITANGA I;-12,89765300000000;-38,3833380000000;SALVADOR;2927408;Bahia;BA;RIO IPITANGA;RECONCAVO NORTE;RECONCAVO NORTE
nordeste_semiarido;12214;IPITANGA II;-12,85988200000000;-38,3973830000000;SALVADOR;2927408;Bahia;BA;SEM RIO - IPITANGA II;RECONCAVO NORTE;RECONCAVO NORTE
nordeste_semiarido;12215;ITABAIANA;-10,67028400000000;-37,4103140000000;ITABAIANA;2802908;Sergipe;SE;RIACHO MARCELA;SERGIPE;SERGIPE
nordeste_semiarido;12216;ITANS;-6,49006700000000;-37,0665940000000;CAICÓ;2402006;Rio Grande do Norte;RN;RIO BARRA NOVA;PIRANHAS/ASSU;PIRANHAS/ASSU
nordeste_semiarido;12217;ITAPEBUSSU;-4,05858700000000;-38,9036010000000;MARANGUAPE;2307700;Ceará;CE;RIO SÃO GONÇALO;METROPOLITANA;METROPOLITANA
nordeste_semiarido;12218;ITAÚNA;-3,15261700000000;-41,1678980000000;GRANJA;2304707;Ceará;CE;RIACHO TIMONHA;COREAÚ;COREAÚ
nordeste_semiarido;12219;JABURU I;-3,86515700000000;-41,1134630000000;UBAJARA;2313609;Ceará;CE;RIO JABURU;PARNAÍBA;PARNAÍBA
nordeste_semiarido;12220;JABURU II;-5,41630700000000;-40,4797820000000;INDEPENDÊNCIA;2305605;Ceará;CE;RIO JABURU;PARNAÍBA;PARNAÍBA
nordeste_semiarido;12221;JACARÉ DOS HOMENS;-9,66362100000000;-37,2233580000000;JACARÉ DOS HOMENS;2703403;Alagoas;AL;RIACHO CURRAIS;S.FCO./JACARÉ;S.FCO./JACARÉ
nordeste_semiarido;12222;JANGADA;-6,81888000000000;-35,1185890000000;MAMANGUAPE;2508901;Paraíba;PB;SEM RIO - JANGADA;MAMANGUAPE;MAMANGUAPE
nordeste_semiarido;12223;JAPI II;-6,34565200000000;-35,7954120000000;SÃO JOSÉ DO CAMPESTRE;2412302;Rio Grande do Norte;RN;RIO JAPI;JACU;JACU
nordeste_semiarido;12224;JARAMATAIA;-9,68057500000000;-36,9750510000000;JARAMATAIA;2703700;Alagoas;AL;RIACHO DO SERTÃO;S.FCO./TRAIPU;S.FCO./TRAIPU
nordeste_semiarido;12225;JATOBÁ;-5,60552800000000;-39,2365150000000;MILHÃ;2308351;Ceará;CE;RIACHO TRAÍRAS;BANABUIÚ;BANABUIÚ
nordeste_semiarido;12226;JATOBÁ I;-7,06099300000000;-37,2723960000000;PATOS;2510808;Paraíba;PB;RIACHO DAS MARÉS;ESPINHARAS;ESPINHARAS
nordeste_semiarido;12227;JATOBÁ II;-7,71840300000000;-37,9903440000000;PRINCESA ISABEL;2512309;Paraíba;PB;RIACHO GRAVATÁ;CURU;CURU
nordeste_semiarido;12228;JAZIGO;-7,99956600000000;-38,2416980000000;SERRA TALHADA;2613909;Pernambuco;PE;RIO PAJEÚ;PAJEÚ;PAJEÚ
nordeste_semiarido;12229;JENIPAPEIRO;-6,96174500000000;-38,1645380000000;SÃO JOSÉ L.TAPADA;2514206;Paraíba;PB;RIO JENIPAPEIRO;MÉDIO JAGUARIBE;MÉDIO JAGUARIBE
nordeste_semiarido;12230;JENIPAPEIRO;-5,81277800000000;-39,2467600000000;DEP. IRAPUAN PINHEIRO;2304269;Ceará;CE;RIACHO JENIPAPEIRO;ALTO PIRANHAS;ALTO PIRANHAS
nordeste_semiarido;12231;JENIPAPEIRO (BUIU);-7,32521700000000;-37,7591530000000;OLHO D'AGUA;2510402;Paraíba;PB;SEM RIO - JENIPAPEIRO (BUIU);PIANCÓ;PIANCÓ
nordeste_semiarido;12232;JENIPAPEIRO II;-6,67416800000000;-38,7544740000000;BAIXIO;2301802;Ceará;CE;SEM RIO - JENIPAPEIRO II;SALGADO;SALGADO
nordeste_semiarido;12233;JENIPAPO;-8,45416700000000;-42,1628820000000;S. JOÃO DO PIAUÍ;2210003;Piauí;PI;RIO PIAUÍ;CANINDÉ;CANINDÉ
nordeste_semiarido;12234;JEREMIAS;-7,28842200000000;-37,0986580000000;DESTERRO;2505402;Paraíba;PB;RIACHO DESTERRO;TAPEROÁ;TAPEROÁ
nordeste_semiarido;12235;JERIMUM;-3,83703400000000;-39,6906080000000;IRAUÇUBA;2306108;Ceará;CE;RIO CAXITORÉ;CURU;CURU
nordeste_semiarido;12236;JESUS MARIA JOSÉ;-6,47426700000000;-38,1729930000000;TENENTE ANANIAS;2414100;Rio Grande do Norte;RN;RIO SÃO BRAZ;APODI/MOSSORÓ;APODI/MOSSORÓ
nordeste_semiarido;12237;JOANA;-4,44011300000000;-41,4735610000000;PEDRO II;2207900;Piauí;PI;RIO CORRENTE;POTI;POTI
nordeste_semiarido;12238;JOANES I;-12,83595400000000;-38,3242350000000;LAURO DE FREITAS;2919207;Bahia;BA;RIO JOANES;RECONCAVO NORTE;RECONCAVO NORTE
nordeste_semiarido;12239;JOANES II;-12,67485800000000;-38,3804210000000;CAMAÇARI;2905701;Bahia;BA;RIO JOANES;RECONCAVO NORTE;RECONCAVO NORTE
nordeste_semiarido;12240;JOAQUIM TÁVORA;-5,94909800000000;-38,8311550000000;JAGUARIBE;2306900;Ceará;CE;RIO CANINDÉ;CANINDÉ;CANINDÉ
nordeste_semiarido;12241;JOSÉ RODRIGUES;-7,31946300000000;-35,7786710000000;CAMPINA GRANDE;2504009;Paraíba;PB;RIO SURRÃO;MÉDIO PARAÍBA;MÉDIO PARAÍBA
nordeste_semiarido;12242;JUA;-8,11560400000000;-38,8979130000000;MIRANDIBA;2609303;Pernambuco;PE;RIACHO DA VÁRZEA;TERRA NOVA;TERRA NOVA
nordeste_semiarido;12243;JUCAZINHO;-7,96676600000000;-35,7419970000000;SURUBIM/CUMARU;NA;Pernambuco;PE;RIO CAPIBARIBE;CAPIBARIBE;CAPIBARIBE
nordeste_semiarido;12244;JUNCO;-6,89195100000000;-39,2154470000000;GRANJEIRO;2304806;Ceará;CE;SEM RIO - JUNCO;SALGADO;SALGADO
nordeste_semiarido;12245;LAGOA DE EXTREMOZ;-5,70553600000000;-35,2815140000000;EXTREMOZ;2403608;Rio Grande do Norte;RN;SEM RIO - LAGOA DE EXTREMOZ;DOCE - RN;DOCE - RN
nordeste_semiarido;12246;LAGOA DO ARROZ;-6,79821400000000;-38,5702560000000;CAJAZEIRAS;2503704;Paraíba;PB;RIACHO CACARÉ;PEIXE;PEIXE
nordeste_semiarido;12247;LAGOA DO BARRO;-7,77230000000000;-40,3762850000000;ARARIPINA;2601102;Pernambuco;PE;RIACHO SÃO JOSÉ CÔCOS;BRÍGIDA;BRÍGIDA
nordeste_semiarido;12248;LAGOA DO BONFIM;-6,03768000000000;-35,2110060000000;NÍSIA FLORESTA;2408201;Rio Grande do Norte;RN;SEM RIO LAGOA DO BONFIM;F.LIT.LESTE DE ESCOAM.DIFUSO;F.LIT.LESTE DE ESCOAM.DIFUSO
nordeste_semiarido;12249;LAGOA DO BOQUEIRÃO;-5,22576100000000;-35,5295070000000;TOUROS;2414407;Rio Grande do Norte;RN;RIO BOQUEIRÃO;BOQUEIRÃO;BOQUEIRÃO
nordeste_semiarido;12250;LAGOA DO MATIAS;-6,73671100000000;-35,5808500000000;BANANEIRAS;2501500;Paraíba;PB;RIACHO BANANEIRAS;MAMANGUAPE;MAMANGUAPE
nordeste_semiarido;12251;LAGOA DO MEIO;-7,16536200000000;-36,7586050000000;TAPEROÁ;2516508;Paraíba;PB;RIACHO MANIÇOBA;TAPEROÁ;TAPEROÁ
nordeste_semiarido;12252;LAGOA DO RANCHO;-9,95791100000000;-37,4447210000000;PORTO DA FOLHA;2805604;Sergipe;SE;RIACHO JABUTI;SÃO FRANCISCO;SÃO FRANCISCO
nordeste_semiarido;12253;LAJE DO GATO;-7,65700100000000;-37,6502070000000;AFOGADOS DA INGAZEIRA;2600104;Pernambuco;PE;RIACHO MENIÇOBA;PAJEÚ;PAJEÚ
nordeste_semiarido;12254;LIMA CAMPOS;-6,40214300000000;-38,9565820000000;ICÓ;2305407;Ceará;CE;RIACHO SÃO JOÃO;SALGADO;SALGADO
nordeste_semiarido;12255;LIVRAMENTO (RUSSOS);-7,37317900000000;-36,9016410000000;LIVRAMENTO;2508505;Paraíba;PB;SEM RIO - LIVRAMENTO (RUSSOS);TAPEROÁ;TAPEROÁ
nordeste_semiarido;12256;LOPES II;-7,87189600000000;-39,9342110000000;BODOCÓ;2602001;Pernambuco;PE;RIACHO GRAVATÁ;CURU;CURU
nordeste_semiarido;12257;LUCRÉCIA;-6,11848800000000;-37,8188180000000;LUCRÉCIA;2406908;Rio Grande do Norte;RN;RIACHO MINEIRO;APODI/MOSSORÓ;APODI/MOSSORÓ
nordeste_semiarido;12258;LUIZ VIEIRA (BRUMADO);-13,56846500000000;-41,8240910000000;RIO DE CONTAS;2926707;Bahia;BA;RIO BRUMBADO;RIO DE CONTAS;RIO DE CONTAS
nordeste_semiarido;12259;MACACOS;-4,79985800000000;-38,7094350000000;IBARETAMA;2305266;Ceará;CE;RIACHO MACACOS;METROPOLITANA;METROPOLITANA
nordeste_semiarido;12260;MADEIRO;-6,18875600000000;-38,5533980000000;PEREIRO;2310803;Ceará;CE;RIO MADEIRO;MÉDIO JAGUARIBE;MÉDIO JAGUARIBE
nordeste_semiarido;12261;MÃE D'ÁGUA;-7,02418000000000;-37,9853530000000;COREMAS;2504801;Paraíba;PB;RIO PIANCÓ/AGUIAR;PIANCÓ;PIANCÓ
nordeste_semiarido;12262;MÃE D'ÁGUA;-7,31501400000000;-37,2165310000000;ITAPETIM;2607703;Pernambuco;PE;RIO PAJEÚ;PAJEÚ;PAJEÚ
nordeste_semiarido;12263;MAJOR IZIDORO;-9,53522800000000;-36,9764790000000;MAJOR ISIDORO;2704401;Alagoas;AL;SEM RIO - MAJOR IZIDORO;SÃO FRANCISCO;SÃO FRANCISCO
nordeste_semiarido;12264;MALCOZINHADO;-4,10795400000000;-38,2903920000000;CASCAVEL;2303501;Ceará;CE;RIACHO MALCOZINHADO;METROPOLITANA;METROPOLITANA
nordeste_semiarido;12265;MALHADA VERMELHA;-5,78427300000000;-37,9161270000000;SEVERIANO MELO;2413607;Rio Grande do Norte;RN;RIACHO GRANDE;MÉDIO PIRANHAS;MÉDIO PIRANHAS
nordeste_semiarido;12266;MALHADINHA;-9,33903400000000;-42,4412430000000;DIRCEU ARCO VERDE;2203354;Piauí;PI;RIACHO RIACHINHO;CANINDÉ;CANINDÉ
nordeste_semiarido;12267;MAMOEIRO;-6,78218700000000;-40,0701530000000;ANTONINA DO NORTE;2300804;Ceará;CE;SEM RIO - MAMOEIRO;ALTO JAGUARIBE;ALTO JAGUARIBE
nordeste_semiarido;12268;MANOEL BALBINO;-7,10729100000000;-39,3293000000000;JUAZEIRO DO NORTE;2307304;Ceará;CE;RIACHO DOS CARNEIROS;SALGADO;SALGADO
nordeste_semiarido;12269;MARAVILHA;-9,22757500000000;-37,3936040000000;MARAVILHA;2704609;Alagoas;AL;RIACHO SENHOR DEUS;SÃO FRANCISCO;SÃO FRANCISCO
nordeste_semiarido;12270;MARCELINO VIEIRA;-6,32924300000000;-38,1756010000000;MARCELINO VIEIRA;2407302;Rio Grande do Norte;RN;RIACHO DO ALBUQUERQUE;APODI/MOSSORÓ;APODI/MOSSORÓ
nordeste_semiarido;12271;MARECHAL DUTRA;-6,42542300000000;-36,6023890000000;ACARI;2400109;Rio Grande do Norte;RN;RIO ACAUÃ;PIRANHAS/ASSU;PIRANHAS/ASSU
nordeste_semiarido;12272;MARÉS;-7,15346500000000;-34,9110500000000;JOÃO PESSOA;2507507;Paraíba;PB;RIO MARÉS;BAIXO PARAÍBA;BAIXO PARAÍBA
nordeste_semiarido;12273;MARRECAS / CUSTÓDIA;-8,07600100000000;-37,5963250000000;CUSTÓDIA;2605103;Pernambuco;PE;RIACHO QUITIMBÚ;MOXOTÓ;MOXOTÓ
nordeste_semiarido;12274;MARTINÓPOLE;-3,23614700000000;-40,6142670000000;MARTINÓPOLE;2307908;Ceará;CE;RIACHO RIMA;COREAÚ;COREAÚ
nordeste_semiarido;12275;MASSARANDUBA;-7,15402300000000;-35,7281090000000;MASSARANDUBA;2509206;Paraíba;PB;SEM RIO - MASSARANDUBA;MAMANGUAPE;MAMANGUAPE
nordeste_semiarido;12276;MATRIZ DA LUZ;-8,02316600000000;-35,0807890000000;SÃO LOURENÇO DA MATA;2613701;Pernambuco;PE;RIO PIXAÓ;CAPIBARIBE;CAPIBARIBE
nordeste_semiarido;12277;MENDUBIM;-5,64930900000000;-36,9300340000000;AÇU;2400208;Rio Grande do Norte;RN;RIO PARAÚ;PIRANHAS/ASSU;PIRANHAS/ASSU
nordeste_semiarido;12278;MILHÃ (E. GONÇALVES);-7,14188000000000;-35,9551770000000;PUXINANÃ;2512408;Paraíba;PB;SEM RIO - MILHÃ;MÉDIO PARAÍBA;MÉDIO PARAÍBA
nordeste_semiarido;12279;MIRORÓS (MANOEL NOVAIS);-11,46050900000000;-42,3442190000000;IBIPEBA;2912400;Bahia;BA;RIO VERDE;SÃO FRANCISCO;SÃO FRANCISCO
nordeste_semiarido;12280;MISSI;-3,47218100000000;-39,8595960000000;MIRAIMA;2308377;Ceará;CE;SEM RIO - MISSI;LITORAL;LITORAL
nordeste_semiarido;12281;MONSENHOR TABOSA;-4,80913700000000;-40,0123650000000;MONSENHOR TABOSA;2308609;Ceará;CE;RIO QUIXERAMOBIM;BANABUIÚ;BANABUIÚ
nordeste_semiarido;12282;MORCEGO;-5,88103700000000;-37,3455290000000;CAMPO GRANDE;2401305;Rio Grande do Norte;RN;RIACHO CACHOEIRINHA;APODI/MOSSORÓ;APODI/MOSSORÓ
nordeste_semiarido;12283;MORORO;-8,49439600000000;-36,9451720000000;PEDRA;2610806;Pernambuco;PE;RIACHO MORORÓ;IPANEMA;IPANEMA
nordeste_semiarido;12284;MORRINHOS;-14,57147200000000;-40,3016110000000;POÇÕES;2925105;Bahia;BA;SEM RIO - MORRINHOS;RIO DE CONTAS;RIO DE CONTAS
nordeste_semiarido;12285;MUCUTÚ;-7,13457900000000;-36,6621910000000;JUAZERINHO;2507705;Paraíba;PB;SEM RIO MUCUTÚ;TAPEROÁ;TAPEROÁ
nordeste_semiarido;12286;MULUNGU;-8,63145000000000;-37,1304280000000;BUÍQUE;2602803;Pernambuco;PE;RIACHO MULUNGU;BANABUIÚ;BANABUIÚ
nordeste_semiarido;12287;MUNDAÚ;-3,63362100000000;-39,5161320000000;URUBURETAMA;2313807;Ceará;CE;RIO MUNDAÚ;LITORAL;LITORAL
nordeste_semiarido;12288;MUNDO NOVO;-6,40158200000000;-37,0694350000000;CAICÓ;2402006;Rio Grande do Norte;RN;RIO PEDRA BRANCA;PIRANHAS/ASSU;PIRANHAS/ASSU
nordeste_semiarido;12289;MUQUÉM;-6,61059000000000;-39,4826230000000;CARIÚS;2303303;Ceará;CE;RIACHO MUQUÉM;ALTO JAGUARIBE;ALTO JAGUARIBE
nordeste_semiarido;12290;"NAMORADO";-7,38643700000000;-36,5339210000000;SÃO JOÃO DO CARIRI;2514008;Paraíba;PB;RIACHO NAMORADO;TAPEROÁ;TAPEROÁ
